Height, Width, X, Y, Weight, Density, Too Long, Too Small
2, 1, 2257, 1173, 2, 1.0, False, True
2, 1, 1911, 1172, 2, 1.0, False, True
2, 1, 1571, 1172, 2, 1.0, False, True
1, 2, 2340, 1171, 2, 1.0, False, True
2, 1, 2207, 1171, 2, 1.0, False, True
1, 2, 2347, 1169, 2, 1.0, False, True
2, 1, 2257, 1169, 2, 1.0, False, True
1, 2, 2048, 1168, 2, 1.0, False, True
2, 1, 2041, 1168, 2, 1.0, False, True
1, 2, 2531, 1167, 2, 1.0, False, True
1, 2, 2343, 1167, 2, 1.0, False, True
2, 1, 1399, 1167, 2, 1.0, False, True
1, 2, 2428, 1165, 2, 1.0, False, True
2, 1, 2337, 1164, 2, 1.0, False, True
1, 2, 2315, 1164, 2, 1.0, False, True
2, 1, 2159, 1164, 2, 1.0, False, True
1, 2, 2364, 1163, 2, 1.0, False, True
2, 1, 2323, 1163, 2, 1.0, False, True
1, 2, 2302, 1163, 2, 1.0, False, True
1, 2, 858, 1163, 2, 1.0, False, True
2, 1, 2138, 1161, 2, 1.0, False, True
1, 2, 1866, 1161, 2, 1.0, False, True
2, 1, 1158, 1161, 2, 1.0, False, True
2, 1, 2287, 1160, 2, 1.0, False, True
2, 1, 1170, 1160, 2, 1.0, False, True
1, 2, 2344, 1159, 2, 1.0, False, True
1, 2, 2200, 1159, 2, 1.0, False, True
1, 2, 2110, 1159, 2, 1.0, False, True
1, 2, 2177, 1158, 2, 1.0, False, True
2, 1, 2077, 1158, 2, 1.0, False, True
1, 2, 2043, 1157, 2, 1.0, False, True
1, 2, 2352, 1156, 2, 1.0, False, True
2, 1, 2349, 1156, 2, 1.0, False, True
1, 2, 1621, 1156, 2, 1.0, False, True
1, 2, 2331, 1155, 2, 1.0, False, True
2, 1, 2120, 1155, 2, 1.0, False, True
1, 2, 1605, 1155, 2, 1.0, False, True
2, 1, 1603, 1155, 2, 1.0, False, True
1, 2, 2265, 1152, 2, 1.0, False, True
2, 1, 1542, 1152, 2, 1.0, False, True
2, 1, 1158, 1152, 2, 1.0, False, True
1, 2, 2231, 1151, 2, 1.0, False, True
2, 1, 2319, 1150, 2, 1.0, False, True
1, 2, 2282, 1150, 2, 1.0, False, True
1, 2, 1386, 1150, 2, 1.0, False, True
1, 2, 1207, 1150, 2, 1.0, False, True
2, 1, 2264, 1149, 2, 1.0, False, True
2, 1, 1782, 1149, 2, 1.0, False, True
2, 1, 2315, 1148, 2, 1.0, False, True
1, 2, 2307, 1148, 2, 1.0, False, True
1, 2, 2017, 1147, 2, 1.0, False, True
1, 2, 1866, 1147, 2, 1.0, False, True
1, 2, 1182, 1146, 2, 1.0, False, True
1, 2, 2342, 1145, 2, 1.0, False, True
1, 2, 2318, 1145, 2, 1.0, False, True
2, 1, 2009, 1145, 2, 1.0, False, True
2, 1, 2224, 1143, 2, 1.0, False, True
1, 2, 2193, 1143, 2, 1.0, False, True
1, 2, 2119, 1143, 2, 1.0, False, True
2, 1, 2396, 1141, 2, 1.0, False, True
2, 1, 2247, 1141, 2, 1.0, False, True
2, 1, 2199, 1141, 2, 1.0, False, True
1, 2, 2618, 1140, 2, 1.0, False, True
1, 2, 2058, 1140, 2, 1.0, False, True
1, 2, 2315, 1139, 2, 1.0, False, True
2, 1, 2297, 1139, 2, 1.0, False, True
2, 1, 2202, 1139, 2, 1.0, False, True
1, 2, 2302, 1137, 2, 1.0, False, True
1, 2, 2283, 1137, 2, 1.0, False, True
1, 2, 2391, 1135, 2, 1.0, False, True
1, 2, 2243, 1135, 2, 1.0, False, True
1, 2, 2221, 1135, 2, 1.0, False, True
1, 2, 2198, 1135, 2, 1.0, False, True
2, 1, 2241, 1134, 2, 1.0, False, True
2, 1, 1914, 1134, 2, 1.0, False, True
2, 1, 2327, 1133, 2, 1.0, False, True
2, 1, 2236, 1133, 2, 1.0, False, True
1, 2, 2201, 1131, 2, 1.0, False, True
1, 2, 2019, 1131, 2, 1.0, False, True
2, 1, 858, 1131, 2, 1.0, False, True
2, 1, 1865, 1130, 2, 1.0, False, True
1, 2, 2175, 1128, 2, 1.0, False, True
2, 1, 1897, 1128, 2, 1.0, False, True
2, 1, 1008, 1127, 2, 1.0, False, True
2, 1, 2232, 1126, 2, 1.0, False, True
2, 1, 2151, 1126, 2, 1.0, False, True
2, 1, 2347, 1125, 2, 1.0, False, True
1, 2, 2224, 1125, 2, 1.0, False, True
1, 2, 1932, 1125, 2, 1.0, False, True
1, 2, 2281, 1124, 2, 1.0, False, True
1, 2, 2236, 1124, 2, 1.0, False, True
2, 1, 2206, 1124, 2, 1.0, False, True
2, 1, 1901, 1122, 2, 1.0, False, True
2, 1, 2215, 1121, 2, 1.0, False, True
2, 1, 2247, 1120, 2, 1.0, False, True
1, 2, 2296, 1117, 2, 1.0, False, True
2, 1, 2181, 1117, 2, 1.0, False, True
1, 2, 1858, 1117, 2, 1.0, False, True
2, 1, 2195, 1116, 2, 1.0, False, True
1, 2, 2367, 1115, 2, 1.0, False, True
1, 2, 2248, 1115, 2, 1.0, False, True
2, 1, 2348, 1114, 2, 1.0, False, True
2, 1, 2185, 1114, 2, 1.0, False, True
1, 2, 2092, 1114, 2, 1.0, False, True
2, 1, 2388, 1113, 2, 1.0, False, True
2, 1, 2289, 1113, 2, 1.0, False, True
1, 2, 1952, 1112, 2, 1.0, False, True
2, 1, 1925, 1112, 2, 1.0, False, True
1, 2, 2232, 1110, 2, 1.0, False, True
2, 1, 2181, 1110, 2, 1.0, False, True
2, 1, 2179, 1110, 2, 1.0, False, True
2, 1, 2009, 1110, 2, 1.0, False, True
2, 1, 831, 1109, 2, 1.0, False, True
2, 1, 2061, 1107, 2, 1.0, False, True
1, 2, 1934, 1107, 2, 1.0, False, True
2, 1, 2165, 1106, 2, 1.0, False, True
2, 1, 1859, 1106, 2, 1.0, False, True
1, 2, 2234, 1105, 2, 1.0, False, True
1, 2, 2219, 1105, 2, 1.0, False, True
2, 1, 1912, 1105, 2, 1.0, False, True
2, 1, 2389, 1104, 2, 1.0, False, True
2, 1, 2315, 1104, 2, 1.0, False, True
1, 2, 2301, 1104, 2, 1.0, False, True
1, 2, 2217, 1104, 2, 1.0, False, True
2, 1, 936, 1104, 2, 1.0, False, True
1, 2, 2381, 1103, 2, 1.0, False, True
1, 2, 2122, 1103, 2, 1.0, False, True
2, 1, 2434, 1102, 2, 1.0, False, True
2, 1, 2303, 1102, 2, 1.0, False, True
2, 1, 2299, 1102, 2, 1.0, False, True
1, 2, 1976, 1102, 2, 1.0, False, True
1, 2, 1312, 1102, 2, 1.0, False, True
1, 2, 906, 1101, 2, 1.0, False, True
1, 2, 2185, 1100, 2, 1.0, False, True
1, 2, 1842, 1100, 2, 1.0, False, True
2, 1, 2153, 1099, 2, 1.0, False, True
2, 1, 1848, 1099, 2, 1.0, False, True
2, 1, 1312, 1099, 2, 1.0, False, True
2, 1, 2387, 1098, 2, 1.0, False, True
2, 1, 2327, 1098, 2, 1.0, False, True
2, 1, 2133, 1098, 2, 1.0, False, True
2, 1, 2403, 1097, 2, 1.0, False, True
2, 1, 2259, 1097, 2, 1.0, False, True
1, 2, 2238, 1097, 2, 1.0, False, True
1, 2, 2321, 1096, 2, 1.0, False, True
1, 2, 2235, 1096, 2, 1.0, False, True
2, 1, 935, 1096, 2, 1.0, False, True
2, 1, 2019, 1095, 2, 1.0, False, True
1, 2, 1713, 1095, 2, 1.0, False, True
2, 1, 2246, 1093, 2, 1.0, False, True
1, 2, 1313, 1093, 2, 1.0, False, True
1, 2, 917, 1093, 2, 1.0, False, True
1, 2, 2531, 1092, 2, 1.0, False, True
2, 1, 2061, 1092, 2, 1.0, False, True
2, 1, 1390, 1092, 2, 1.0, False, True
1, 2, 825, 1092, 2, 1.0, False, True
2, 1, 2427, 1091, 2, 1.0, False, True
2, 1, 2239, 1090, 2, 1.0, False, True
2, 1, 2246, 1089, 2, 1.0, False, True
1, 2, 2318, 1088, 2, 1.0, False, True
1, 2, 2351, 1087, 2, 1.0, False, True
2, 1, 2235, 1087, 2, 1.0, False, True
1, 2, 2259, 1086, 2, 1.0, False, True
2, 1, 1312, 1086, 2, 1.0, False, True
2, 1, 2247, 1084, 2, 1.0, False, True
2, 1, 2366, 1083, 2, 1.0, False, True
2, 1, 2313, 1083, 2, 1.0, False, True
2, 1, 2309, 1083, 2, 1.0, False, True
2, 1, 2077, 1083, 2, 1.0, False, True
1, 2, 2001, 1083, 2, 1.0, False, True
2, 1, 1973, 1083, 2, 1.0, False, True
1, 2, 2232, 1082, 2, 1.0, False, True
2, 1, 1975, 1082, 2, 1.0, False, True
2, 1, 2279, 1081, 2, 1.0, False, True
2, 1, 2265, 1081, 2, 1.0, False, True
2, 1, 2251, 1081, 2, 1.0, False, True
1, 2, 2385, 1080, 2, 1.0, False, True
1, 2, 2133, 1080, 2, 1.0, False, True
2, 1, 1869, 1080, 2, 1.0, False, True
1, 2, 2409, 1079, 2, 1.0, False, True
1, 2, 2185, 1079, 2, 1.0, False, True
2, 1, 2142, 1079, 2, 1.0, False, True
1, 2, 2072, 1079, 2, 1.0, False, True
2, 1, 1160, 1079, 2, 1.0, False, True
2, 1, 2370, 1077, 2, 1.0, False, True
1, 2, 2350, 1077, 2, 1.0, False, True
1, 2, 2220, 1077, 2, 1.0, False, True
1, 2, 2100, 1077, 2, 1.0, False, True
1, 2, 1235, 1077, 2, 1.0, False, True
2, 1, 779, 1077, 2, 1.0, False, True
1, 2, 2098, 1076, 2, 1.0, False, True
1, 2, 2301, 1075, 2, 1.0, False, True
2, 1, 2029, 1075, 2, 1.0, False, True
1, 2, 1010, 1075, 2, 1.0, False, True
2, 1, 2255, 1074, 2, 1.0, False, True
2, 1, 2327, 1073, 2, 1.0, False, True
1, 2, 2304, 1073, 2, 1.0, False, True
2, 1, 2127, 1073, 2, 1.0, False, True
2, 1, 2374, 1072, 2, 1.0, False, True
1, 2, 2305, 1071, 2, 1.0, False, True
1, 2, 583, 1071, 2, 1.0, False, True
1, 2, 2243, 1069, 2, 1.0, False, True
2, 1, 2218, 1066, 2, 1.0, False, True
2, 1, 2392, 1064, 2, 1.0, False, True
2, 1, 2321, 1064, 2, 1.0, False, True
1, 2, 1974, 1064, 2, 1.0, False, True
1, 2, 2457, 1063, 2, 1.0, False, True
1, 2, 2267, 1063, 2, 1.0, False, True
1, 2, 1086, 1063, 2, 1.0, False, True
1, 2, 2337, 1062, 2, 1.0, False, True
1, 2, 2052, 1061, 2, 1.0, False, True
1, 2, 2155, 1060, 2, 1.0, False, True
2, 1, 1087, 1059, 2, 1.0, False, True
2, 1, 2241, 1058, 2, 1.0, False, True
1, 2, 2410, 1057, 2, 1.0, False, True
2, 1, 2461, 1056, 2, 1.0, False, True
1, 2, 2281, 1056, 2, 1.0, False, True
1, 2, 2530, 1055, 2, 1.0, False, True
1, 2, 2326, 1055, 2, 1.0, False, True
1, 2, 1908, 1055, 2, 1.0, False, True
2, 1, 2532, 1053, 2, 1.0, False, True
1, 2, 2335, 1053, 2, 1.0, False, True
1, 2, 2278, 1053, 2, 1.0, False, True
2, 1, 2184, 1053, 2, 1.0, False, True
2, 1, 864, 1053, 2, 1.0, False, True
2, 1, 2376, 1052, 2, 1.0, False, True
1, 2, 2331, 1052, 2, 1.0, False, True
1, 2, 2283, 1052, 2, 1.0, False, True
2, 1, 2239, 1052, 2, 1.0, False, True
2, 1, 938, 1051, 2, 1.0, False, True
2, 1, 2320, 1050, 2, 1.0, False, True
2, 1, 1949, 1050, 2, 1.0, False, True
1, 2, 2407, 1049, 2, 1.0, False, True
2, 1, 2329, 1049, 2, 1.0, False, True
2, 1, 2263, 1049, 2, 1.0, False, True
1, 2, 2120, 1049, 2, 1.0, False, True
2, 1, 2321, 1048, 2, 1.0, False, True
2, 1, 2207, 1048, 2, 1.0, False, True
1, 2, 2060, 1048, 2, 1.0, False, True
2, 1, 2045, 1048, 2, 1.0, False, True
1, 2, 2003, 1048, 2, 1.0, False, True
1, 2, 2151, 1046, 2, 1.0, False, True
2, 1, 2365, 1045, 2, 1.0, False, True
1, 2, 1163, 1045, 2, 1.0, False, True
1, 2, 2372, 1043, 2, 1.0, False, True
2, 1, 1469, 1043, 2, 1.0, False, True
1, 2, 2240, 1042, 2, 1.0, False, True
2, 1, 2173, 1042, 2, 1.0, False, True
1, 2, 2339, 1041, 2, 1.0, False, True
1, 2, 2080, 1040, 2, 1.0, False, True
1, 2, 2036, 1040, 2, 1.0, False, True
2, 1, 2383, 1039, 2, 1.0, False, True
2, 1, 2364, 1039, 2, 1.0, False, True
2, 1, 1013, 1039, 2, 1.0, False, True
1, 2, 2226, 1037, 2, 1.0, False, True
2, 1, 1014, 1037, 2, 1.0, False, True
2, 1, 2618, 1036, 2, 1.0, False, True
1, 2, 2369, 1036, 2, 1.0, False, True
2, 1, 2111, 1036, 2, 1.0, False, True
1, 2, 2619, 1035, 2, 1.0, False, True
2, 1, 1088, 1035, 2, 1.0, False, True
1, 2, 2147, 1034, 2, 1.0, False, True
2, 1, 1014, 1034, 2, 1.0, False, True
1, 2, 2281, 1033, 2, 1.0, False, True
2, 1, 2261, 1033, 2, 1.0, False, True
1, 2, 2369, 1032, 2, 1.0, False, True
1, 2, 2262, 1032, 2, 1.0, False, True
2, 1, 1392, 1032, 2, 1.0, False, True
1, 2, 1314, 1032, 2, 1.0, False, True
2, 1, 1240, 1032, 2, 1.0, False, True
1, 2, 2296, 1031, 2, 1.0, False, True
1, 2, 2221, 1031, 2, 1.0, False, True
2, 1, 1546, 1029, 2, 1.0, False, True
1, 2, 2378, 1028, 2, 1.0, False, True
1, 2, 2265, 1028, 2, 1.0, False, True
2, 1, 1467, 1028, 2, 1.0, False, True
2, 1, 2343, 1027, 2, 1.0, False, True
2, 1, 2165, 1026, 2, 1.0, False, True
1, 2, 2136, 1026, 2, 1.0, False, True
2, 1, 2091, 1026, 2, 1.0, False, True
2, 1, 2331, 1025, 2, 1.0, False, True
2, 1, 2185, 1025, 2, 1.0, False, True
1, 2, 2416, 1024, 2, 1.0, False, True
1, 2, 2240, 1024, 2, 1.0, False, True
2, 1, 2053, 1024, 2, 1.0, False, True
1, 2, 2325, 1021, 2, 1.0, False, True
2, 1, 2199, 1020, 2, 1.0, False, True
2, 1, 2328, 1018, 2, 1.0, False, True
2, 1, 2324, 1018, 2, 1.0, False, True
2, 1, 2288, 1018, 2, 1.0, False, True
1, 2, 2300, 1017, 2, 1.0, False, True
2, 1, 2183, 1017, 2, 1.0, False, True
2, 1, 1933, 1017, 2, 1.0, False, True
1, 2, 2286, 1016, 2, 1.0, False, True
1, 2, 1164, 1015, 2, 1.0, False, True
2, 1, 2461, 1014, 2, 1.0, False, True
1, 2, 2373, 1013, 2, 1.0, False, True
2, 1, 2353, 1013, 2, 1.0, False, True
1, 2, 2198, 1013, 2, 1.0, False, True
2, 1, 2532, 1012, 2, 1.0, False, True
1, 2, 2351, 1012, 2, 1.0, False, True
1, 2, 1919, 1011, 2, 1.0, False, True
2, 1, 1015, 1011, 2, 1.0, False, True
2, 1, 2323, 1009, 2, 1.0, False, True
2, 1, 2105, 1009, 2, 1.0, False, True
2, 1, 2296, 1008, 2, 1.0, False, True
1, 2, 2209, 1008, 2, 1.0, False, True
1, 2, 2059, 1008, 2, 1.0, False, True
1, 2, 2000, 1008, 2, 1.0, False, True
1, 2, 2401, 1007, 2, 1.0, False, True
1, 2, 2114, 1007, 2, 1.0, False, True
1, 2, 907, 1007, 2, 1.0, False, True
1, 2, 2353, 1006, 2, 1.0, False, True
1, 2, 2078, 1006, 2, 1.0, False, True
2, 1, 2416, 1005, 2, 1.0, False, True
1, 2, 2413, 1005, 2, 1.0, False, True
2, 1, 2449, 1003, 2, 1.0, False, True
1, 2, 2331, 1003, 2, 1.0, False, True
2, 1, 2301, 999, 2, 1.0, False, True
1, 2, 2122, 999, 2, 1.0, False, True
2, 1, 2283, 998, 2, 1.0, False, True
1, 2, 2372, 997, 2, 1.0, False, True
1, 2, 2203, 997, 2, 1.0, False, True
1, 2, 1981, 997, 2, 1.0, False, True
1, 2, 2282, 996, 2, 1.0, False, True
1, 2, 2174, 996, 2, 1.0, False, True
1, 2, 2314, 995, 2, 1.0, False, True
2, 1, 1757, 995, 2, 1.0, False, True
2, 1, 1240, 995, 2, 1.0, False, True
1, 2, 2056, 994, 2, 1.0, False, True
1, 2, 2449, 993, 2, 1.0, False, True
2, 1, 2247, 993, 2, 1.0, False, True
1, 2, 2237, 993, 2, 1.0, False, True
1, 2, 2389, 992, 2, 1.0, False, True
1, 2, 2350, 992, 2, 1.0, False, True
1, 2, 2343, 992, 2, 1.0, False, True
2, 1, 2245, 992, 2, 1.0, False, True
2, 1, 2243, 992, 2, 1.0, False, True
1, 2, 2240, 992, 2, 1.0, False, True
1, 2, 2181, 992, 2, 1.0, False, True
2, 1, 2166, 992, 2, 1.0, False, True
2, 1, 2316, 991, 2, 1.0, False, True
1, 2, 2238, 991, 2, 1.0, False, True
1, 2, 2162, 991, 2, 1.0, False, True
1, 2, 2045, 991, 2, 1.0, False, True
2, 1, 2328, 990, 2, 1.0, False, True
1, 2, 2270, 990, 2, 1.0, False, True
1, 2, 2439, 989, 2, 1.0, False, True
1, 2, 2324, 989, 2, 1.0, False, True
1, 2, 2157, 989, 2, 1.0, False, True
1, 2, 2279, 986, 2, 1.0, False, True
2, 1, 2159, 986, 2, 1.0, False, True
2, 1, 2453, 985, 2, 1.0, False, True
2, 1, 2240, 985, 2, 1.0, False, True
1, 2, 2186, 985, 2, 1.0, False, True
1, 2, 2379, 983, 2, 1.0, False, True
1, 2, 2324, 983, 2, 1.0, False, True
1, 2, 2433, 981, 2, 1.0, False, True
2, 1, 2405, 981, 2, 1.0, False, True
2, 1, 2320, 981, 2, 1.0, False, True
2, 1, 2289, 980, 2, 1.0, False, True
2, 1, 2093, 980, 2, 1.0, False, True
2, 1, 1016, 980, 2, 1.0, False, True
1, 2, 793, 980, 2, 1.0, False, True
2, 1, 2236, 979, 2, 1.0, False, True
2, 1, 869, 977, 2, 1.0, False, True
1, 2, 351, 977, 2, 1.0, False, True
1, 2, 2428, 976, 2, 1.0, False, True
2, 1, 2245, 976, 2, 1.0, False, True
1, 2, 2177, 976, 2, 1.0, False, True
1, 2, 2032, 976, 2, 1.0, False, True
2, 1, 1167, 976, 2, 1.0, False, True
2, 1, 2297, 974, 2, 1.0, False, True
2, 1, 1394, 974, 2, 1.0, False, True
2, 1, 2064, 973, 2, 1.0, False, True
2, 1, 2132, 972, 2, 1.0, False, True
2, 1, 1318, 972, 2, 1.0, False, True
1, 2, 2230, 971, 2, 1.0, False, True
2, 1, 1167, 971, 2, 1.0, False, True
2, 1, 1092, 970, 2, 1.0, False, True
2, 1, 2421, 968, 2, 1.0, False, True
1, 2, 588, 968, 2, 1.0, False, True
1, 2, 2410, 967, 2, 1.0, False, True
1, 2, 2240, 967, 2, 1.0, False, True
2, 1, 2328, 966, 2, 1.0, False, True
2, 1, 2326, 965, 2, 1.0, False, True
2, 1, 2252, 965, 2, 1.0, False, True
2, 1, 2418, 964, 2, 1.0, False, True
2, 1, 2327, 963, 2, 1.0, False, True
2, 1, 2207, 963, 2, 1.0, False, True
2, 1, 2077, 963, 2, 1.0, False, True
2, 1, 2320, 962, 2, 1.0, False, True
1, 2, 2305, 962, 2, 1.0, False, True
2, 1, 351, 962, 2, 1.0, False, True
1, 2, 2387, 961, 2, 1.0, False, True
1, 2, 2368, 959, 2, 1.0, False, True
1, 2, 2344, 959, 2, 1.0, False, True
1, 2, 2158, 959, 2, 1.0, False, True
2, 1, 2389, 958, 2, 1.0, False, True
2, 1, 1955, 958, 2, 1.0, False, True
2, 1, 2364, 957, 2, 1.0, False, True
2, 1, 2328, 957, 2, 1.0, False, True
2, 1, 2063, 957, 2, 1.0, False, True
2, 1, 1093, 957, 2, 1.0, False, True
1, 2, 1242, 956, 2, 1.0, False, True
2, 1, 2285, 955, 2, 1.0, False, True
2, 1, 1092, 955, 2, 1.0, False, True
2, 1, 2376, 954, 2, 1.0, False, True
1, 2, 943, 954, 2, 1.0, False, True
2, 1, 2067, 953, 2, 1.0, False, True
1, 2, 2259, 952, 2, 1.0, False, True
2, 1, 1090, 952, 2, 1.0, False, True
2, 1, 2304, 951, 2, 1.0, False, True
1, 2, 2253, 951, 2, 1.0, False, True
1, 2, 2227, 951, 2, 1.0, False, True
2, 1, 2187, 951, 2, 1.0, False, True
2, 1, 2121, 951, 2, 1.0, False, True
2, 1, 2423, 950, 2, 1.0, False, True
2, 1, 2352, 949, 2, 1.0, False, True
2, 1, 2215, 949, 2, 1.0, False, True
2, 1, 2301, 948, 2, 1.0, False, True
2, 1, 2123, 947, 2, 1.0, False, True
1, 2, 982, 947, 2, 1.0, False, True
1, 2, 2174, 946, 2, 1.0, False, True
1, 2, 2160, 946, 2, 1.0, False, True
2, 1, 2390, 945, 2, 1.0, False, True
1, 2, 2253, 945, 2, 1.0, False, True
1, 2, 2345, 944, 2, 1.0, False, True
2, 1, 1169, 944, 2, 1.0, False, True
1, 2, 2416, 943, 2, 1.0, False, True
1, 2, 2294, 943, 2, 1.0, False, True
1, 2, 2173, 939, 2, 1.0, False, True
2, 1, 2237, 938, 2, 1.0, False, True
2, 1, 2347, 937, 2, 1.0, False, True
1, 2, 2339, 937, 2, 1.0, False, True
1, 2, 2179, 937, 2, 1.0, False, True
2, 1, 2172, 937, 2, 1.0, False, True
1, 2, 2165, 937, 2, 1.0, False, True
1, 2, 1500, 937, 2, 1.0, False, True
1, 2, 2344, 936, 2, 1.0, False, True
1, 2, 2167, 936, 2, 1.0, False, True
1, 2, 2259, 935, 2, 1.0, False, True
1, 2, 2163, 935, 2, 1.0, False, True
2, 1, 2265, 934, 2, 1.0, False, True
2, 1, 2257, 934, 2, 1.0, False, True
2, 1, 2201, 933, 2, 1.0, False, True
1, 2, 2263, 932, 2, 1.0, False, True
1, 2, 2383, 931, 2, 1.0, False, True
2, 1, 2298, 931, 2, 1.0, False, True
2, 1, 2160, 930, 2, 1.0, False, True
2, 1, 2283, 929, 2, 1.0, False, True
1, 2, 2336, 928, 2, 1.0, False, True
1, 2, 2348, 926, 2, 1.0, False, True
2, 1, 2342, 925, 2, 1.0, False, True
2, 1, 2217, 925, 2, 1.0, False, True
1, 2, 1628, 925, 2, 1.0, False, True
2, 1, 1018, 925, 2, 1.0, False, True
2, 1, 2171, 924, 2, 1.0, False, True
1, 2, 2288, 921, 2, 1.0, False, True
1, 2, 2329, 920, 2, 1.0, False, True
1, 2, 2316, 920, 2, 1.0, False, True
2, 1, 2202, 920, 2, 1.0, False, True
2, 1, 2170, 920, 2, 1.0, False, True
1, 2, 2154, 920, 2, 1.0, False, True
2, 1, 1170, 920, 2, 1.0, False, True
2, 1, 2357, 919, 2, 1.0, False, True
1, 2, 2351, 919, 2, 1.0, False, True
1, 2, 2256, 919, 2, 1.0, False, True
1, 2, 2252, 919, 2, 1.0, False, True
2, 1, 2136, 919, 2, 1.0, False, True
1, 2, 1366, 919, 2, 1.0, False, True
2, 1, 2316, 917, 2, 1.0, False, True
2, 1, 2198, 917, 2, 1.0, False, True
2, 1, 2136, 915, 2, 1.0, False, True
2, 1, 2407, 914, 2, 1.0, False, True
1, 2, 2210, 914, 2, 1.0, False, True
2, 1, 2116, 913, 2, 1.0, False, True
1, 2, 2314, 912, 2, 1.0, False, True
2, 1, 2532, 911, 2, 1.0, False, True
1, 2, 2324, 911, 2, 1.0, False, True
2, 1, 2207, 911, 2, 1.0, False, True
2, 1, 2021, 910, 2, 1.0, False, True
1, 2, 2289, 908, 2, 1.0, False, True
1, 2, 2258, 908, 2, 1.0, False, True
2, 1, 1094, 908, 2, 1.0, False, True
2, 1, 2384, 906, 2, 1.0, False, True
2, 1, 2291, 906, 2, 1.0, False, True
1, 2, 2127, 906, 2, 1.0, False, True
1, 2, 2292, 904, 2, 1.0, False, True
2, 1, 2290, 904, 2, 1.0, False, True
1, 2, 2105, 904, 2, 1.0, False, True
2, 1, 592, 904, 2, 1.0, False, True
1, 2, 1095, 903, 2, 1.0, False, True
1, 2, 2266, 901, 2, 1.0, False, True
1, 2, 2252, 901, 2, 1.0, False, True
2, 1, 1435, 901, 2, 1.0, False, True
1, 2, 2531, 900, 2, 1.0, False, True
1, 2, 1432, 900, 2, 1.0, False, True
2, 1, 1020, 899, 2, 1.0, False, True
1, 2, 2186, 898, 2, 1.0, False, True
2, 1, 2104, 897, 2, 1.0, False, True
1, 2, 2304, 896, 2, 1.0, False, True
2, 1, 799, 895, 2, 1.0, False, True
1, 2, 2224, 893, 2, 1.0, False, True
2, 1, 2213, 892, 2, 1.0, False, True
2, 1, 1322, 892, 2, 1.0, False, True
1, 2, 2219, 891, 2, 1.0, False, True
1, 2, 2205, 889, 2, 1.0, False, True
1, 2, 2205, 887, 2, 1.0, False, True
1, 2, 2374, 886, 2, 1.0, False, True
2, 1, 2253, 886, 2, 1.0, False, True
2, 1, 2311, 885, 2, 1.0, False, True
2, 1, 2293, 885, 2, 1.0, False, True
1, 2, 2397, 883, 2, 1.0, False, True
1, 2, 2321, 883, 2, 1.0, False, True
2, 1, 1495, 882, 2, 1.0, False, True
2, 1, 2334, 881, 2, 1.0, False, True
1, 2, 2237, 881, 2, 1.0, False, True
1, 2, 2374, 880, 2, 1.0, False, True
1, 2, 2240, 879, 2, 1.0, False, True
1, 2, 1171, 879, 2, 1.0, False, True
1, 2, 2323, 878, 2, 1.0, False, True
1, 2, 2352, 877, 2, 1.0, False, True
1, 2, 2209, 877, 2, 1.0, False, True
1, 2, 2533, 875, 2, 1.0, False, True
1, 2, 1021, 874, 2, 1.0, False, True
1, 2, 2287, 871, 2, 1.0, False, True
1, 2, 2245, 871, 2, 1.0, False, True
1, 2, 2234, 871, 2, 1.0, False, True
2, 1, 2201, 870, 2, 1.0, False, True
2, 1, 874, 870, 2, 1.0, False, True
1, 2, 869, 870, 2, 1.0, False, True
2, 1, 2303, 868, 2, 1.0, False, True
2, 1, 1096, 868, 2, 1.0, False, True
1, 2, 2375, 866, 2, 1.0, False, True
2, 1, 2320, 866, 2, 1.0, False, True
2, 1, 1443, 866, 2, 1.0, False, True
1, 2, 2246, 864, 2, 1.0, False, True
2, 1, 1246, 864, 2, 1.0, False, True
2, 1, 2396, 861, 2, 1.0, False, True
1, 2, 2392, 861, 2, 1.0, False, True
1, 2, 2357, 861, 2, 1.0, False, True
2, 1, 2335, 861, 2, 1.0, False, True
2, 1, 801, 860, 2, 1.0, False, True
1, 2, 2188, 859, 2, 1.0, False, True
2, 1, 2371, 857, 2, 1.0, False, True
1, 2, 2209, 857, 2, 1.0, False, True
2, 1, 875, 854, 2, 1.0, False, True
2, 1, 2339, 853, 2, 1.0, False, True
1, 2, 2323, 851, 2, 1.0, False, True
1, 2, 2215, 851, 2, 1.0, False, True
2, 1, 2384, 850, 2, 1.0, False, True
2, 1, 2372, 850, 2, 1.0, False, True
2, 1, 1145, 849, 2, 1.0, False, True
2, 1, 802, 849, 2, 1.0, False, True
2, 1, 2320, 848, 2, 1.0, False, True
2, 1, 2287, 848, 2, 1.0, False, True
1, 2, 2376, 847, 2, 1.0, False, True
1, 2, 2227, 846, 2, 1.0, False, True
1, 2, 2299, 843, 2, 1.0, False, True
1, 2, 2220, 843, 2, 1.0, False, True
1, 2, 610, 843, 2, 1.0, False, True
1, 2, 2301, 842, 2, 1.0, False, True
2, 1, 2281, 841, 2, 1.0, False, True
2, 1, 604, 841, 2, 1.0, False, True
1, 2, 2298, 838, 2, 1.0, False, True
2, 1, 2319, 837, 2, 1.0, False, True
1, 2, 874, 836, 2, 1.0, False, True
2, 1, 2170, 835, 2, 1.0, False, True
1, 2, 2205, 833, 2, 1.0, False, True
